213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
134,234,244,134,1100
213,392,133,433,0101
123,23,32,13,0000
134,234,244,134,1100
213,392,133,433,0101
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
527,192,372,737,0000
102,372,372,133,0000
